unit_nr,time_cycles,setting_1,setting_2,setting_3,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,RUL_raw,RUL
10,217,0.0016,-0.0001,100.0,0.7681885,0.749176,0.7839775,0.26272583,0.453125,0.39583206,0.71554184,0.25473022,0.45703125,0.3924141,0.8052025,0.6624832,0.249897,0.29740906,5,5
10,218,-0.0029,0.0004,100.0,0.78411865,0.7529602,0.7899685,0.25481415,0.46240234,0.4020424,0.73125076,0.24809265,0.4790039,0.3963852,0.8151016,0.6731224,0.23100281,0.333683,4,4
10,219,-0.0018,0.0004,100.0,0.7900696,0.7578125,0.80968285,0.26132202,0.47460938,0.40753174,0.7428589,0.23413086,0.49072266,0.40349197,0.82527924,0.6934166,0.21191788,0.35935974,3,3
10,220,-0.0013,0.0002,100.0,0.79296875,0.75561523,0.8462124,0.28418732,0.49023438,0.41191483,0.751667,0.21870422,0.4873047,0.41241837,0.8342781,0.72854614,0.19858551,0.36780167,2,2
10,221,0.0005,-0.0001,100.0,0.79599,0.74121857,0.8944912,0.32035828,0.50439453,0.41547012,0.7604561,0.20991516,0.46923828,0.4207878,0.83880234,0.7785034,0.19616699,0.35982895,1,1
10,222,0.0002,-0.0003,100.0,0.7965088,0.7173004,0.94304657,0.36180115,0.5131836,0.4185295,0.76958084,0.21162415,0.4453125,0.42689133,0.8376198,0.8356781,0.20633698,0.3434639,0,0
11,1,0.0005,-0.0003,100.0,0.16165161,0.22204971,0.09382439,0.8924713,0.15478516,0.12287521,0.11670303,0.84698486,0.06738281,0.17713165,0.15006638,0.20168304,0.8362694,0.916893,239,125
11,2,0.0001,-0.0005,100.0,0.1545105,0.20368958,0.09080315,0.875885,0.14355469,0.123931885,0.13659668,0.8430939,0.091308594,0.1785202,0.13978195,0.186512,0.8447838,0.8746033,238,125
11,3,-0.0014,-0.0005,100.0,0.15582275,0.18066025,0.100551605,0.8592453,0.13378906,0.12508392,0.14660263,0.8424835,0.11230469,0.1798172,0.14099121,0.1728363,0.8426285,0.8363533,237,125
11,4,-0.0002,0.0002,100.0,0.16348267,0.16467285,0.12374878,0.84620667,0.12695312,0.1263504,0.14019775,0.8496399,0.12841797,0.18167877,0.15365219,0.16278076,0.82938385,0.81593704,236,125
11,5,-0.0008,0.0002,100.0,0.17156982,0.16693497,0.15455246,0.83795166,0.122558594,0.12711716,0.121040344,0.8643799,0.13916016,0.18464279,0.16982651,0.15639114,0.8120308,0.818573,235,125
11,6,0.0016,0.0002,100.0,0.17471313,0.1866684,0.18471718,0.83380127,0.12207031,0.12676239,0.10070801,0.88023376,0.14404297,0.18817902,0.17953873,0.15161133,0.798336,0.83709335,234,125
11,7,0.0007,-0.0001,100.0,0.17144775,0.2106018,0.20840836,0.83314514,0.12695312,0.12565231,0.089962006,0.88845825,0.14013672,0.19085693,0.17861176,0.14575577,0.7896004,0.85726166,233,125
11,8,-0.0015,-0.0003,100.0,0.16595459,0.22480392,0.22379112,0.83499146,0.13427734,0.124801636,0.09182739,0.8839264,0.12451172,0.19158936,0.17181015,0.13799286,0.7820473,0.867466,232,125
11,9,0.0004,-0.0004,100.0,0.16738892,0.22518921,0.23150063,0.83737946,0.14160156,0.124614716,0.10154724,0.86779785,0.10205078,0.19058228,0.16788864,0.1313324,0.7751236,0.86476135,231,125
11,10,0.0016,-0.0003,100.0,0.1831665,0.21738052,0.23237228,0.8390579,0.14257812,0.1244545,0.11235809,0.8464966,0.08203125,0.18898392,0.16957855,0.13280869,0.7746506,0.85318375,230,125
11,11,-0.002,0.0004,100.0,0.21109009,0.21006012,0.22718048,0.83995056,0.13671875,0.12361145,0.12139511,0.8285217,0.072265625,0.18749619,0.16952896,0.14922714,0.7851219,0.83724976,229,125
11,12,0.0001,0.0003,100.0,0.24002075,0.20988846,0.21857643,0.83896637,0.12841797,0.122276306,0.13003159,0.82011414,0.07324219,0.18559647,0.16020966,0.17929077,0.8014374,0.81847,228,125
11,13,-0.0001,-0.0001,100.0,0.25860596,0.21957016,0.21139908,0.8342438,0.125,0.12150192,0.13967896,0.82188416,0.078125,0.18249893,0.14754105,0.20971298,0.8118439,0.79904175,227,125
11,14,0.0001,0.0001,100.0,0.2607727,0.23703766,0.2084732,0.82658386,0.12841797,0.122364044,0.1491661,0.82933044,0.08251953,0.17868042,0.14816666,0.22321701,0.8084755,0.7862282,226,125
11,15,-0.0003,-0.0001,100.0,0.24707031,0.25611496,0.20630646,0.8196945,0.13427734,0.1250267,0.15602875,0.8375702,0.0859375,0.1758461,0.1702385,0.21410751,0.7933769,0.7882652,225,125
11,16,0.003,-0.0,100.0,0.22583008,0.26981354,0.19817543,0.81653595,0.1352539,0.12820816,0.158638,0.8455658,0.08984375,0.17543793,0.20143127,0.19510269,0.77553177,0.8053131,224,125
11,17,-0.0003,-0.0003,100.0,0.21148682,0.27448654,0.18231964,0.816658,0.1303711,0.12987518,0.15689087,0.85491943,0.09423828,0.17755508,0.21986008,0.18592453,0.76376724,0.8279152,223,125
11,18,0.0012,-0.0005,100.0,0.21365356,0.2705269,0.16488075,0.81694794,0.12451172,0.12903214,0.15221405,0.86586,0.09814453,0.18124771,0.21475983,0.19486237,0.7605934,0.845356,222,125
11,19,0.0019,0.0001,100.0,0.22692871,0.25865936,0.15452957,0.81327057,0.12451172,0.12687302,0.14736557,0.87597656,0.10107422,0.18536758,0.1944046,0.21326447,0.7601547,0.85328674,221,125
11,20,-0.0023,0.0002,100.0,0.23574829,0.23724747,0.15626144,0.803566,0.13232422,0.12598419,0.14502716,0.8821106,0.103027344,0.1892662,0.17655182,0.22728729,0.7524185,0.8528328,220,125
11,21,-0.0005,0.0002,100.0,0.2293396,0.20614243,0.16962242,0.7917328,0.14355469,0.12833023,0.1458931,0.88238525,0.103515625,0.19282913,0.17399979,0.23243713,0.7310829,0.8447113,219,125
11,22,0.0011,0.0001,100.0,0.20874023,0.1713295,0.18959427,0.7870941,0.15234375,0.133564,0.14889526,0.87750244,0.100097656,0.19578171,0.18707657,0.23532486,0.6984787,0.8268204,218,125
11,23,0.0021,-0.0003,100.0,0.18225098,0.1423378,0.20876503,0.79704285,0.15625,0.13909912,0.15354538,0.8709259,0.09375,0.19734955,0.2063713,0.24268723,0.6632614,0.79917145,217,125
11,24,0.0005,0.0002,100.0,0.1590271,0.12516785,0.22111893,0.81960297,0.15722656,0.14181137,0.16084671,0.8666229,0.08935547,0.19688034,0.22209549,0.25152206,0.6341591,0.77053833,216,125
11,25,0.0014,-0.0004,100.0,0.14572144,0.11943817,0.22523308,0.8453598,0.15771484,0.14001083,0.17108917,0.86572266,0.088378906,0.1947403,0.23142624,0.25154877,0.6164627,0.7573471,215,125
11,26,-0.0026,0.0003,100.0,0.144104,0.12106323,0.22356796,0.86621094,0.15625,0.1342125,0.18195343,0.8671875,0.08935547,0.19213486,0.23712921,0.23644257,0.61247635,0.7720604,214,125
11,27,0.0023,-0.0003,100.0,0.14932251,0.12690353,0.2184372,0.87844086,0.15234375,0.12672424,0.18985367,0.87091064,0.08886719,0.1901741,0.24151611,0.21094513,0.6221161,0.8112526,213,125
11,28,0.0015,-0.0002,100.0,0.153656,0.13780594,0.20954323,0.8783951,0.14404297,0.12044525,0.19270325,0.87705994,0.08544922,0.18926239,0.2445755,0.18769455,0.64271927,0.8565941,212,125
11,29,0.0009,-0.0001,100.0,0.15267944,0.15622711,0.19627953,0.8631134,0.13183594,0.11742401,0.19084167,0.8830414,0.083496094,0.18932724,0.2470932,0.17746735,0.66960907,0.88816833,211,125
11,30,0.0004,-0.0003,100.0,0.14883423,0.18054962,0.1812954,0.83741,0.11767578,0.11790848,0.18554688,0.88516235,0.08691406,0.19010925,0.25167084,0.18062973,0.69699097,0.8972206,210,125
11,31,0.0013,0.0004,100.0,0.14959717,0.20466614,0.16989326,0.8138275,0.103515625,0.120407104,0.17729187,0.88378906,0.096191406,0.1910057,0.259861,0.18730927,0.71965027,0.88853836,209,125
11,32,-0.0001,-0.0004,100.0,0.16134644,0.22400284,0.1656971,0.80142975,0.095214844,0.12271118,0.16581726,0.88305664,0.10546875,0.19106293,0.27002716,0.18800354,0.73602676,0.8728256,208,125
11,33,-0.0032,0.0003,100.0,0.1819458,0.23779678,0.16757011,0.7985687,0.09423828,0.12346649,0.15177155,0.8845215,0.10986328,0.1895523,0.27851105,0.18428802,0.7489662,0.85709,207,125
11,34,0.0004,-0.0001,100.0,0.20095825,0.24459076,0.17042923,0.79844666,0.100097656,0.123031616,0.13750076,0.88468933,0.111328125,0.18662643,0.2816925,0.18618011,0.76128006,0.84220505,206,125
11,35,-0.0003,-0.0005,100.0,0.20993042,0.24065018,0.16915512,0.7982788,0.107421875,0.12250137,0.12587738,0.880661,0.11621094,0.18337631,0.27770615,0.19949722,0.77220535,0.8286438,205,125
11,36,0.0001,-0.0005,100.0,0.21102905,0.22548676,0.16336441,0.800972,0.11425781,0.12217331,0.11916733,0.87442017,0.12890625,0.18122482,0.26810074,0.21916962,0.78004074,0.82058334,204,125
11,37,-0.0006,0.0001,100.0,0.2104187,0.20559692,0.15856934,0.80978394,0.11816406,0.12149429,0.119407654,0.8694,0.14648438,0.18109131,0.25709534,0.23454666,0.7849121,0.82164764,203,125
11,38,-0.0019,0.0004,100.0,0.20645142,0.19051743,0.16113281,0.82260895,0.122558594,0.1204834,0.12782669,0.8650818,0.16015625,0.18284225,0.24727249,0.23841476,0.7866783,0.82897186,202,125
11,39,0.0024,-0.0,100.0,0.19030762,0.1855774,0.1720562,0.83153534,0.12890625,0.12032318,0.14181519,0.85806274,0.16455078,0.18533707,0.23694992,0.23170471,0.78405,0.8354416,201,125
11,40,0.0022,-0.0001,100.0,0.16030884,0.18785095,0.18689919,0.8290558,0.1381836,0.12208176,0.15374756,0.847229,0.16064453,0.18696594,0.22373581,0.22126389,0.7789459,0.8376198,200,125
11,41,0.0012,0.0002,100.0,0.12988281,0.18787766,0.20016098,0.81557465,0.14697266,0.12526703,0.15570068,0.83628845,0.15234375,0.18649292,0.20999146,0.21332169,0.778347,0.83906937,199,125
11,42,0.0026,0.0001,100.0,0.11593628,0.17673111,0.20790482,0.79981995,0.15185547,0.1283989,0.14587784,0.8310089,0.1430664,0.18382645,0.2025528,0.20972061,0.78837585,0.8456688,198,125
11,43,-0.0003,-0.0005,100.0,0.121917725,0.15470123,0.20785904,0.7908859,0.15136719,0.13081741,0.12989426,0.8338623,0.13378906,0.18024445,0.20664597,0.21076965,0.8072548,0.8588066,197,125
11,44,-0.0037,-0.0,100.0,0.13735962,0.13317871,0.20094681,0.79060364,0.14550781,0.13311005,0.116550446,0.84147644,0.123535156,0.17768097,0.22089005,0.21873093,0.82569504,0.8736496,196,125
11,45,0.0011,0.0002,100.0,0.15255737,0.12460327,0.19290543,0.7945633,0.13671875,0.13591385,0.11262131,0.8481903,0.114746094,0.17738724,0.23860168,0.23505402,0.8344612,0.8836174,195,125
11,46,0.0011,-0.0003,100.0,0.16647339,0.12840652,0.19119453,0.79821014,0.12841797,0.13895035,0.11958313,0.8517151,0.110839844,0.17933273,0.25419235,0.25441742,0.8318367,0.8863487,194,125
11,47,-0.0018,-0.0003,100.0,0.18109131,0.12966156,0.19871712,0.8009033,0.123535156,0.14144516,0.13300323,0.85380554,0.115234375,0.18283463,0.26786423,0.2640953,0.82351303,0.88515854,193,125
11,48,-0.0031,0.0,100.0,0.19604492,0.116127014,0.21145248,0.805748,0.123046875,0.14285278,0.14531708,0.85702515,0.12597656,0.18735504,0.28266907,0.25245667,0.81585693,0.884285,192,125
11,49,-0.0016,-0.0002,100.0,0.21090698,0.09511566,0.22177505,0.81775665,0.12646484,0.14273071,0.15079498,0.8620758,0.1381836,0.1924591,0.2969284,0.22041321,0.8109665,0.88358307,191,125
11,50,0.0022,-0.0004,100.0,0.22702026,0.08811569,0.22285652,0.83997345,0.1303711,0.14064407,0.14896393,0.8679352,0.14746094,0.19733429,0.30266953,0.18383789,0.80804443,0.87955475,190,125
11,51,0.0014,-0.0004,100.0,0.24383545,0.10878754,0.21143341,0.86800385,0.13623047,0.13684845,0.14387512,0.8716278,0.1508789,0.2008667,0.29381943,0.1614914,0.8066864,0.87088394,189,125
11,52,-0.0012,0.0004,100.0,0.25698853,0.15088272,0.19002914,0.8895569,0.14404297,0.1328125,0.14068985,0.8683624,0.1484375,0.20225525,0.27331924,0.15994644,0.8072319,0.86021423,188,125
11,53,0.0005,0.0002,100.0,0.2616577,0.19590378,0.16807556,0.89385986,0.15185547,0.13005447,0.14282227,0.8552551,0.14208984,0.20144653,0.2492981,0.17185974,0.8091812,0.8510971,187,125
11,54,-0.0006,-0.0005,100.0,0.25665283,0.227005,0.15864372,0.8822708,0.15820312,0.12866974,0.15080261,0.8363037,0.13671875,0.1992073,0.22734833,0.18650055,0.8109207,0.84465027,186,125
11,55,-0.0031,0.0004,100.0,0.24349976,0.23733139,0.17024612,0.8674164,0.16015625,0.12767792,0.16247559,0.8206787,0.1328125,0.19684601,0.2099762,0.19796753,0.81046295,0.83856964,185,125
11,56,-0.0049,-0.0005,100.0,0.22476196,0.23211288,0.19965172,0.86112976,0.15576172,0.12675858,0.17375565,0.8148804,0.12890625,0.19552612,0.20052338,0.20550919,0.8055916,0.82780075,184,125
11,57,-0.0029,-0.0004,100.0,0.20422363,0.22501755,0.23276901,0.86426544,0.14746094,0.12683105,0.18002701,0.81788635,0.122558594,0.19548798,0.20261383,0.21131516,0.79468536,0.80862045,183,125
11,58,0.0029,-0.0002,100.0,0.18643188,0.229393,0.2536373,0.8685684,0.13427734,0.12867737,0.17835617,0.824234,0.11425781,0.19613647,0.21570969,0.21787262,0.77894974,0.78489685,182,125
11,59,-0.0038,-0.0003,100.0,0.17318726,0.24893188,0.2541294,0.86694336,0.118652344,0.13160324,0.1697197,0.82958984,0.10595703,0.19681549,0.2334404,0.2240715,0.7630005,0.76758575,181,125
11,60,-0.0029,0.0004,100.0,0.16256714,0.2746811,0.23708534,0.86089325,0.1015625,0.13380814,0.15948105,0.8322296,0.099609375,0.19730377,0.24664307,0.22452164,0.7518692,0.76343155,180,125
11,61,-0.0018,0.0004,100.0,0.15438843,0.29216003,0.21210861,0.8570328,0.088378906,0.13425064,0.1549263,0.832077,0.096191406,0.19748688,0.24795914,0.21504593,0.7473793,0.76610947,179,125
11,62,0.0017,-0.0004,100.0,0.15353394,0.29373932,0.18918991,0.85860443,0.083984375,0.13375854,0.16023636,0.83047485,0.095703125,0.19720459,0.2357521,0.1978569,0.7476349,0.7632904,178,125
11,63,0.0025,0.0003,100.0,0.16641235,0.28414154,0.17450905,0.8631668,0.09033203,0.13427353,0.17279816,0.8305664,0.099609375,0.19668198,0.21538544,0.17974472,0.7491379,0.7510567,177,125
11,64,0.0002,-0.0003,100.0,0.19317627,0.2728386,0.16943169,0.86769867,0.10253906,0.13693237,0.18536377,0.83509827,0.107910156,0.19675827,0.19629288,0.16658783,0.74926376,0.7374077,176,125
11,65,-0.0008,0.0004,100.0,0.22424316,0.2633133,0.17224312,0.8715439,0.11328125,0.14082718,0.19257736,0.8433533,0.119140625,0.19827652,0.18660736,0.16067123,0.7469177,0.7325287,175,125
11,66,0.0031,0.0002,100.0,0.24661255,0.2521782,0.18091583,0.873497,0.11767578,0.14342117,0.1943245,0.8508911,0.13183594,0.20125198,0.18964767,0.16214752,0.74090576,0.73970413,174,125
11,67,-0.0001,0.0002,100.0,0.25454712,0.23706818,0.19329262,0.8699722,0.115234375,0.14255524,0.19330978,0.852417,0.14355469,0.20484924,0.20368958,0.17123413,0.730114,0.7558174,173,125
11,68,0.0003,0.0,100.0,0.25317383,0.2219429,0.20506287,0.8591614,0.10986328,0.13850784,0.19161606,0.84562683,0.15136719,0.20804596,0.22368622,0.1877594,0.7166519,0.7759514,172,125
11,69,0.0017,0.0001,100.0,0.25054932,0.21415329,0.21046066,0.8442917,0.10449219,0.13407135,0.1898346,0.8335571,0.15234375,0.21021271,0.24354172,0.20870972,0.7056618,0.7953453,171,125
11,70,-0.0006,-0.0004,100.0,0.24853516,0.21718597,0.20659447,0.8299408,0.10058594,0.1323471,0.1877861,0.82310486,0.14794922,0.21115875,0.25817108,0.22872925,0.69989777,0.81028366,170,125
11,71,-0.001,0.0001,100.0,0.24221802,0.22600555,0.19551277,0.817543,0.095214844,0.13440323,0.18572617,0.81947327,0.14111328,0.21103668,0.26519394,0.24425125,0.6974945,0.8202057,169,125
11,72,-0.0039,-0.0002,100.0,0.22766113,0.23040009,0.1817379,0.8066101,0.087890625,0.13899612,0.1851387,0.8210907,0.13623047,0.2100792,0.26576996,0.25629425,0.69685745,0.8272629,168,125
11,73,-0.0036,0.0,100.0,0.20773315,0.22512436,0.16983414,0.797348,0.079589844,0.14395905,0.18677521,0.82118225,0.1328125,0.2083435,0.26304245,0.26861572,0.70044327,0.83213806,167,125
11,74,-0.0004,-0.0002,100.0,0.18978882,0.2162857,0.16410637,0.78990936,0.07324219,0.14753723,0.18797684,0.81581116,0.12695312,0.20586014,0.25904846,0.28318405,0.71165466,0.8315277,166,125
11,75,-0.0013,-0.0004,100.0,0.18008423,0.21540833,0.166893,0.7831955,0.06982422,0.14881897,0.18434143,0.8088074,0.1171875,0.20286942,0.25439072,0.2966652,0.7301178,0.82208633,165,125
11,76,0.0018,-0.0001,100.0,0.17974854,0.22728348,0.17588234,0.77658844,0.07080078,0.14769745,0.17420197,0.8065338,0.10546875,0.19976807,0.2515564,0.30202866,0.7515373,0.80591583,164,125
11,77,0.0008,-0.0004,100.0,0.18563843,0.24585342,0.1858921,0.7717285,0.075683594,0.14471436,0.15942764,0.80989075,0.09716797,0.19672775,0.25577164,0.29521942,0.77096176,0.7900429,163,125
11,78,-0.0008,0.0002,100.0,0.1946106,0.26221466,0.19388199,0.77181244,0.083496094,0.1409111,0.14258194,0.81422424,0.09423828,0.19377136,0.26979446,0.27916718,0.78515244,0.7801819,162,125
11,79,-0.0011,0.0004,100.0,0.20639038,0.27397537,0.19981194,0.7790451,0.092285156,0.13775635,0.12595367,0.8154907,0.09765625,0.1910553,0.28915787,0.26099014,0.79265213,0.77602386,161,125
11,80,0.0007,0.0002,100.0,0.22131348,0.28510666,0.20331764,0.7917328,0.099609375,0.13676071,0.113349915,0.8132782,0.103515625,0.18896866,0.3055458,0.24783325,0.7927971,0.7726326,160,125
11,81,0.0002,-0.0001,100.0,0.2373352,0.29829407,0.20302582,0.804039,0.10449219,0.13867188,0.10989761,0.80882263,0.111816406,0.18790436,0.3144455,0.2452507,0.78528214,0.76587677,159,125
11,82,-0.0016,-0.0003,100.0,0.25076294,0.3094635,0.19930077,0.8102875,0.107421875,0.1429367,0.118255615,0.8043213,0.123535156,0.18799973,0.3166008,0.25538635,0.77015686,0.7559242,158,125
11,83,0.0026,-0.0,100.0,0.2604065,0.3098488,0.19481277,0.80947876,0.10839844,0.14797974,0.13562393,0.8045807,0.13623047,0.18901062,0.3133545,0.27436447,0.74845123,0.7462921,157,125
11,84,-0.0007,-0.0001,100.0,0.2673645,0.29412842,0.19232368,0.80516815,0.10986328,0.15206146,0.15540695,0.8140869,0.1508789,0.19053268,0.30507278,0.29323578,0.7238312,0.74116516,156,125
11,85,0.0011,-0.0001,100.0,0.270813,0.2677536,0.19348145,0.8012619,0.115234375,0.153965,0.17133713,0.8305969,0.16601562,0.19237518,0.29430008,0.30350113,0.7025566,0.7430229,155,125
11,86,-0.0025,0.0004,100.0,0.26727295,0.2459259,0.19917679,0.79907227,0.123046875,0.15323639,0.17926407,0.8447571,0.1796875,0.1946106,0.2858429,0.3026886,0.6892967,0.7513542,154,125
11,87,0.0028,-0.0004,100.0,0.25665283,0.24326706,0.20928574,0.79829407,0.13134766,0.15019226,0.17703247,0.8479767,0.18652344,0.1973381,0.28227234,0.29508972,0.68346405,0.76366043,153,125
11,88,-0.0051,-0.0002,100.0,0.24569702,0.26277924,0.22164154,0.79948425,0.13867188,0.14598083,0.1656189,0.8397827,0.18164062,0.20051575,0.28232193,0.28650284,0.6819267,0.7776108,152,125
11,89,-0.0009,-0.0001,100.0,0.24215698,0.29431152,0.23262405,0.8034744,0.14697266,0.14208603,0.1510849,0.82733154,0.16601562,0.20388412,0.28419876,0.2772751,0.68398666,0.7917671,151,125
11,90,-0.0027,0.0003,100.0,0.2467041,0.32300186,0.2401123,0.8080368,0.15576172,0.13930511,0.1430664,0.81915283,0.14648438,0.20682526,0.28781128,0.26168823,0.69044876,0.80537796,150,125
11,91,-0.0022,-0.0,100.0,0.2522583,0.33893204,0.24489212,0.8082886,0.16308594,0.13742828,0.1482544,0.81999207,0.13134766,0.20851517,0.29328156,0.23531342,0.6992531,0.8177414,149,125
11,92,-0.0009,0.0003,100.0,0.25186157,0.33992386,0.2478447,0.80161285,0.16113281,0.13623047,0.16438293,0.8294525,0.12451172,0.2084732,0.29946136,0.20287704,0.7060394,0.8279724,148,125
11,93,-0.0009,0.0003,100.0,0.24484253,0.328125,0.24703026,0.79050446,0.14892578,0.13618088,0.18154526,0.84259033,0.123535156,0.20687485,0.30493546,0.17832947,0.70960236,0.83561707,147,125
11,94,-0.0017,-0.0004,100.0,0.23394775,0.30697632,0.24011421,0.779068,0.13134766,0.13779068,0.19005585,0.8517151,0.12548828,0.20426178,0.30939865,0.17474365,0.714077,0.8400841,146,125
11,95,-0.0035,0.0002,100.0,0.22097778,0.28128815,0.22896957,0.7691879,0.123046875,0.14056396,0.18712616,0.8508148,0.12890625,0.20125961,0.31364822,0.19197845,0.7244835,0.8388977,145,125
11,96,-0.0023,-0.0002,100.0,0.20773315,0.2568512,0.21857643,0.76273346,0.12939453,0.14313507,0.17690277,0.839798,0.13232422,0.19873428,0.31856918,0.216156,0.7402687,0.82961655,144,125
11,97,0.0022,0.0005,100.0,0.19857788,0.23785019,0.2116642,0.7647705,0.14794922,0.14452744,0.16599655,0.82398987,0.13476562,0.19765854,0.32323074,0.2324791,0.7534256,0.8149643,143,125
11,98,0.0041,-0.0001,100.0,0.19763184,0.22580338,0.20750809,0.7800827,0.16503906,0.14504623,0.15964127,0.8097229,0.13623047,0.19841003,0.3237381,0.23680878,0.75351334,0.8027725,142,125
11,99,0.0009,0.0001,100.0,0.20458984,0.2204361,0.20511055,0.80587006,0.17041016,0.14570999,0.16041946,0.80096436,0.1381836,0.20036316,0.31595612,0.23522568,0.73643875,0.7988472,141,125
11,100,0.0018,0.0,100.0,0.21575928,0.2199707,0.20430183,0.8305969,0.16308594,0.14696503,0.16849136,0.7977905,0.14208984,0.20239258,0.2998314,0.23608398,0.70898056,0.80187225,140,125
11,101,0.0006,0.0004,100.0,0.22763062,0.2220726,0.20448685,0.84135437,0.15332031,0.14841461,0.18170929,0.79771423,0.14697266,0.20371246,0.27848816,0.24317932,0.68447876,0.8062897,139,125
11,102,-0.003,0.0002,100.0,0.23754883,0.227005,0.20462608,0.8337326,0.14892578,0.14985657,0.19556046,0.7998047,0.15136719,0.20415878,0.2538414,0.25382614,0.674778,0.80890274,138,125
11,103,0.0012,0.0002,100.0,0.24291992,0.23765564,0.20417976,0.81497955,0.15478516,0.15192032,0.20444489,0.8071289,0.15478516,0.20397186,0.22705078,0.2623558,0.6853485,0.81111145,137,125
11,104,0.0016,-0.0003,100.0,0.24182129,0.25396347,0.20315552,0.79717255,0.16503906,0.15512085,0.20453262,0.8229675,0.15722656,0.20358658,0.20263672,0.26483154,0.71388626,0.8150406,136,125
11,105,-0.0039,-0.0003,100.0,0.23596191,0.27000046,0.20108604,0.78624725,0.17089844,0.15843582,0.19651031,0.8446655,0.16015625,0.20376968,0.18733978,0.26053238,0.75078964,0.81944275,135,125
11,106,0.0002,-0.0003,100.0,0.23071289,0.28024292,0.19634247,0.7783661,0.16455078,0.15973282,0.18543625,0.86354065,0.16113281,0.20542145,0.18400192,0.2515831,0.7830124,0.8214607,134,125
11,107,0.0016,0.0004,100.0,0.23086548,0.28634644,0.1871891,0.7678375,0.14404297,0.15789795,0.1770668,0.8710327,0.1586914,0.20869064,0.18921661,0.24274063,0.8013115,0.8211899,133,125
11,108,-0.0002,0.0003,100.0,0.23651123,0.293396,0.17340279,0.75580597,0.11767578,0.1539917,0.17466354,0.86473083,0.15283203,0.21221542,0.19775009,0.2386055,0.8059044,0.8217659,132,125
11,109,-0.0019,0.0004,100.0,0.2442627,0.30070496,0.15686989,0.7481842,0.09863281,0.15038681,0.17883301,0.84861755,0.14550781,0.21374512,0.20698547,0.23997879,0.80545044,0.8250923,131,125
11,110,0.0008,-0.0001,100.0,0.25183105,0.30062485,0.14192772,0.74736786,0.09375,0.14909363,0.18786621,0.82884216,0.13964844,0.21210861,0.21608353,0.2454567,0.8088989,0.82954407,130,125
11,111,-0.002,0.0001,100.0,0.25769043,0.286911,0.13516998,0.75045013,0.10107422,0.15089035,0.19734955,0.8089142,0.13574219,0.20871735,0.223526,0.25489426,0.8166046,0.8321228,129,125
11,112,0.0009,0.0001,100.0,0.2579651,0.26146698,0.1418953,0.755394,0.11376953,0.15542221,0.20282364,0.78897095,0.13085938,0.20671463,0.22925186,0.26737595,0.81934357,0.8318138,128,125
11,113,0.0013,-0.0001,100.0,0.24780273,0.23205948,0.16116714,0.7636337,0.1274414,0.16153336,0.20406723,0.7695465,0.123046875,0.20822525,0.2371788,0.27799988,0.80672836,0.830513,127,125
11,114,0.0008,0.0,100.0,0.2281189,0.20672607,0.1866188,0.77526855,0.14160156,0.16765594,0.2047844,0.75379944,0.11328125,0.21249008,0.25135803,0.28112411,0.77698135,0.8301506,126,125
11,115,0.0004,-0.0001,100.0,0.20703125,0.1913147,0.21286583,0.7848129,0.15576172,0.17256165,0.20787811,0.745224,0.10253906,0.21675873,0.27111435,0.276474,0.73963165,0.82912827,125,125
11,116,-0.0019,-0.0,100.0,0.19329834,0.18850708,0.23816872,0.7854004,0.16796875,0.17585754,0.2131958,0.7448883,0.09033203,0.21863937,0.29338455,0.26867294,0.7099266,0.8233032,124,124
11,117,-0.0008,-0.0005,100.0,0.190094,0.19649506,0.26036835,0.7761688,0.17285156,0.17746735,0.21959305,0.7518616,0.08203125,0.21756744,0.3167305,0.26117706,0.69865036,0.8110542,123,123
11,118,-0.0047,0.0001,100.0,0.19680786,0.2104187,0.27477837,0.76317596,0.1694336,0.17710876,0.22614288,0.7641144,0.08300781,0.21478653,0.33891678,0.25360107,0.7041168,0.79553986,122,122
11,119,0.0023,-0.0001,100.0,0.21401978,0.22569656,0.2788639,0.7531433,0.16064453,0.17472076,0.23078918,0.7783203,0.09716797,0.21242142,0.35325623,0.24537659,0.71339035,0.7806282,121,121
11,120,0.0007,0.0004,100.0,0.24118042,0.24051666,0.27621078,0.74892426,0.15283203,0.17100906,0.23078918,0.79016113,0.12109375,0.21225739,0.35285187,0.2385788,0.71326447,0.76727676,120,120
11,121,0.001,-0.0,100.0,0.26974487,0.2575035,0.2732067,0.7506027,0.14892578,0.16716766,0.22622299,0.79618835,0.1459961,0.21471405,0.33893967,0.23536682,0.7014656,0.7564354,119,119
11,122,0.0011,0.0001,100.0,0.2835083,0.28190994,0.27388,0.7574158,0.1508789,0.16427994,0.22149277,0.7956238,0.16064453,0.21848297,0.32161713,0.2347107,0.6875229,0.7524872,118,118
11,123,0.0,-0.0004,100.0,0.27075195,0.31363678,0.27928734,0.7674408,0.15478516,0.16296005,0.22213364,0.7901306,0.16259766,0.22123718,0.31087875,0.23414612,0.6839714,0.7593498,117,117
11,124,-0.0008,0.0,100.0,0.2355957,0.3413124,0.28902626,0.7779465,0.15917969,0.16322708,0.23041534,0.78245544,0.15576172,0.2211113,0.3083496,0.23443604,0.69586945,0.7728119,116,116
