unit_nr,time_cycles,setting_1,setting_2,setting_3,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,RUL_raw,RUL
16,31,-0.0016,-0.0003,100.0,0.48891556,0.44357362,0.47093105,0.5276811,0.3139743,0.1617361,0.41892067,0.55480784,0.35866418,0.18927546,0.51524836,0.41453633,0.47996888,0.5667142,178,125
16,32,-0.0007,0.0003,100.0,0.49652562,0.4311631,0.47223076,0.529018,0.31633058,0.1572494,0.41320837,0.5579409,0.35568357,0.18415669,0.51327056,0.40053636,0.48599598,0.5479721,177,125
16,33,-0.0017,0.0003,100.0,0.492321,0.4108746,0.46611297,0.5280472,0.31945652,0.15417828,0.41321826,0.56141335,0.35323268,0.18063419,0.5128998,0.39987162,0.49957773,0.5236852,176,125
16,34,-0.001,0.0003,100.0,0.47495225,0.3902268,0.45577517,0.525129,0.32381728,0.15444937,0.4163312,0.5679082,0.35024127,0.1800919,0.5114222,0.4095394,0.51548755,0.50336915,175,125
16,35,0.0013,0.0005,100.0,0.4497191,0.3792476,0.44629192,0.52319926,0.3294306,0.15758291,0.41877875,0.5759683,0.34720352,0.18247704,0.5053377,0.423223,0.5295754,0.4919509,174,125
16,36,-0.0016,0.0003,100.0,0.42543972,0.38354334,0.4429811,0.5241103,0.33468437,0.16116168,0.41911602,0.57970744,0.34604466,0.18606569,0.49380076,0.43455103,0.53866446,0.4873833,173,125
16,37,-0.0006,-0.0001,100.0,0.40964612,0.40157312,0.44925594,0.5271246,0.33744308,0.16361642,0.42081133,0.57410145,0.34835702,0.18874337,0.4804917,0.44053137,0.54056317,0.48397955,172,125
16,38,-0.0021,0.0005,100.0,0.40509716,0.42675433,0.46411443,0.5303215,0.3372268,0.16561711,0.4289315,0.55984306,0.35413605,0.18938737,0.4720922,0.44321665,0.535301,0.47958046,171,125
16,39,0.0027,0.0005,100.0,0.4088428,0.4506841,0.48266047,0.53273785,0.33611575,0.16843694,0.4438115,0.54293954,0.36154574,0.18831305,0.47401676,0.44748974,0.52595013,0.4780066,170,125
16,40,0.0025,0.0002,100.0,0.41470563,0.46593213,0.49977848,0.5349542,0.33695567,0.1718433,0.45975795,0.530726,0.36763105,0.1869541,0.48640192,0.45596182,0.5165992,0.48391026,169,125
16,41,-0.0012,-0.0004,100.0,0.41783968,0.4685423,0.51274973,0.53763837,0.3401728,0.17421813,0.47006738,0.52808636,0.3703016,0.18700877,0.5038087,0.46543163,0.5089589,0.49768534,168,125
16,42,-0.0017,0.0001,100.0,0.41808817,0.459518,0.52093136,0.54002964,0.3428039,0.17430083,0.471825,0.53549415,0.37038898,0.18921849,0.51873165,0.46914268,0.50216717,0.5160265,167,125
16,43,-0.0001,0.0003,100.0,0.419892,0.4444571,0.52481407,0.54037154,0.341616,0.17243515,0.4663843,0.5491228,0.3711401,0.19263971,0.525027,0.46360284,0.49557695,0.5339386,166,125
16,44,-0.0002,0.0003,100.0,0.4286512,0.43108046,0.52582574,0.5378386,0.3368825,0.17044982,0.45763513,0.5622743,0.37489188,0.1953515,0.51914597,0.45271587,0.48929265,0.54473597,165,125
16,45,0.0005,0.0003,100.0,0.4464018,0.4253976,0.52529097,0.5342995,0.33214176,0.1704678,0.45058933,0.5680359,0.38060722,0.19609648,0.50190634,0.44399062,0.4824462,0.54230624,164,125
16,46,0.0029,-0.0004,100.0,0.4711361,0.42812118,0.52291596,0.53449035,0.3305216,0.17339633,0.44954434,0.56343913,0.38499656,0.19519538,0.48097268,0.44148552,0.47416002,0.52697045,163,125
16,47,0.0011,-0.0003,100.0,0.4992308,0.43451527,0.51790327,0.54308647,0.33224216,0.17824847,0.45567632,0.5525885,0.38542837,0.19391014,0.46794862,0.44413692,0.46624693,0.5069894,162,125
16,48,0.0006,-0.0003,100.0,0.52578956,0.43875772,0.51159453,0.56012475,0.33520472,0.18297021,0.46612304,0.544372,0.38137114,0.19311526,0.46942154,0.44918114,0.46225914,0.49132237,161,125
16,49,0.0016,-0.0005,100.0,0.54345566,0.43882132,0.506823,0.57952714,0.33708587,0.18592438,0.47548974,0.5456002,0.37359416,0.19267826,0.48187986,0.45396334,0.46312004,0.4820198,160,125
16,50,-0.0016,0.0001,100.0,0.5456736,0.43749276,0.50421387,0.5927325,0.33728266,0.18664478,0.4788241,0.55600876,0.36277792,0.19201937,0.49599504,0.4558766,0.4650657,0.4756774,159,125
16,51,-0.0008,-0.0001,100.0,0.5326364,0.43989652,0.5011979,0.5938429,0.3375774,0.18555051,0.47467864,0.5690189,0.34930137,0.19100142,0.50363874,0.4543114,0.4626299,0.46997592,158,125
16,52,-0.0037,0.0002,100.0,0.51108724,0.44986445,0.495613,0.58237875,0.34051147,0.18331355,0.4659556,0.57609296,0.33466184,0.18993229,0.50114125,0.4522929,0.45391962,0.4652379,157,125
16,53,0.0029,0.0005,100.0,0.48786166,0.467178,0.48910058,0.5629377,0.34658822,0.18040104,0.45704514,0.5711697,0.3225897,0.18871549,0.48999152,0.4530352,0.4429791,0.46111268,156,125
16,54,-0.0005,0.0,100.0,0.46689287,0.48750564,0.4855305,0.54287076,0.3533906,0.17678851,0.45024696,0.5538361,0.3171803,0.18658455,0.47652528,0.4546053,0.43666032,0.45596138,155,125
16,55,-0.0028,0.0003,100.0,0.4525054,0.504563,0.48645747,0.5291721,0.35750598,0.17209736,0.44554162,0.53033483,0.3191652,0.18313988,0.46868616,0.45027232,0.43895215,0.45029956,154,125
16,56,-0.0042,0.0001,100.0,0.45059267,0.5124373,0.4892137,0.52567095,0.35688075,0.16640475,0.44261917,0.5106766,0.32498688,0.17936136,0.47038254,0.43594202,0.448358,0.44840232,153,125
16,57,-0.0006,0.0,100.0,0.4631153,0.507831,0.48962516,0.5312786,0.3519816,0.1608489,0.4416602,0.5024561,0.3299702,0.17697561,0.47845525,0.41672295,0.4599819,0.4548386,152,125
16,58,-0.0005,0.0001,100.0,0.48362038,0.49240825,0.48562825,0.54066724,0.34608752,0.1569429,0.4429023,0.50594777,0.33167234,0.17665331,0.48594996,0.4034631,0.46935177,0.46939835,151,125
16,59,-0.0043,-0.0004,100.0,0.5019365,0.472423,0.47800183,0.5480351,0.34408903,0.15535262,0.4469208,0.51452196,0.3306053,0.1772729,0.4889373,0.4019646,0.47438484,0.48615962,150,125
16,60,-0.002,0.0001,100.0,0.51322925,0.45404667,0.46866527,0.55105,0.34878534,0.15574749,0.4551565,0.5198099,0.32935828,0.1773343,0.4892423,0.40830314,0.4753879,0.498433,149,125
16,61,0.0002,-0.0002,100.0,0.5195177,0.43910936,0.45921046,0.55063826,0.35749257,0.15752073,0.46840885,0.51777756,0.33108163,0.17677921,0.48995978,0.4153625,0.4751436,0.5042967,148,125
16,62,0.0,0.0001,100.0,0.52208173,0.426024,0.45085838,0.54767156,0.3636636,0.1600197,0.4836263,0.5108468,0.33708134,0.17691025,0.49011153,0.4200081,0.47818372,0.5061281,147,125
16,63,0.0025,0.0,100.0,0.51655304,0.41438153,0.44478476,0.54175675,0.36286414,0.16233733,0.49370405,0.5043347,0.34538198,0.17870672,0.48631775,0.42263415,0.48727182,0.5060012,146,125
16,64,0.0013,-0.0004,100.0,0.49820372,0.4076467,0.44177425,0.5329289,0.35667187,0.16375165,0.492939,0.5015873,0.3525424,0.18181853,0.47889555,0.42385066,0.50000703,0.50419974,145,125
16,65,0.0001,-0.0001,100.0,0.46990144,0.41037205,0.44197857,0.5229193,0.35065967,0.16442774,0.4828755,0.50293446,0.35697138,0.18510018,0.47280547,0.42432675,0.5103334,0.50089365,144,125
16,66,0.0045,0.0,100.0,0.4425266,0.4225914,0.44543198,0.5148686,0.3492403,0.16522044,0.47119465,0.50728935,0.35964417,0.18753031,0.471839,0.42575315,0.513817,0.49580827,143,125
16,67,0.0028,-0.0001,100.0,0.42819482,0.43848804,0.45244017,0.5112935,0.3524366,0.16681647,0.46498042,0.51266754,0.36191112,0.18867813,0.4740849,0.42977092,0.51041037,0.4876494,142,125
16,68,0.0055,-0.0002,100.0,0.43262887,0.45149276,0.4630983,0.5110655,0.35666767,0.16919231,0.4664287,0.51632494,0.36386442,0.18882906,0.47423416,0.43642327,0.50292104,0.4776367,141,125
16,69,-0.0018,-0.0004,100.0,0.45126483,0.4597458,0.47663894,0.50982463,0.35809085,0.17168996,0.47393632,0.5164675,0.36474508,0.18875523,0.4698526,0.4444214,0.49532193,0.47205332,140,125
16,70,-0.0039,0.0004,100.0,0.4720089,0.46646386,0.49102557,0.505419,0.35543814,0.17353226,0.48397836,0.51371425,0.36387125,0.18903024,0.46465966,0.45230955,0.4923292,0.4766406,139,125
16,71,-0.001,0.0001,100.0,0.48445657,0.47524148,0.5032717,0.50126415,0.350221,0.17439088,0.49135008,0.51031715,0.36115485,0.18935429,0.46528804,0.45860088,0.49702105,0.488506,138,125
16,72,0.0038,0.0003,100.0,0.48745313,0.483609,0.5111777,0.5019186,0.34478134,0.17443597,0.49047253,0.5087088,0.3573755,0.18880136,0.47474867,0.461811,0.50692046,0.49757147,137,125
16,73,0.004,-0.0002,100.0,0.48641658,0.4818619,0.51495564,0.5069033,0.34041616,0.17401874,0.47949225,0.5111229,0.35391784,0.18708193,0.4890942,0.46209022,0.5143554,0.49698865,136,125
16,74,-0.0002,0.0001,100.0,0.48510587,0.46247053,0.51573265,0.5116677,0.33723548,0.17358102,0.46383655,0.51912683,0.35209233,0.18538393,0.5007646,0.46234825,0.5125368,0.48934335,135,125
16,75,-0.0024,-0.0,100.0,0.48358187,0.43125173,0.512946,0.5135844,0.335059,0.17362398,0.4541087,0.53191656,0.3525955,0.18555845,0.50546604,0.4660693,0.50083375,0.4824328,134,125
16,76,-0.0029,0.0003,100.0,0.48261306,0.40497458,0.5053472,0.5136544,0.3337679,0.17431171,0.457961,0.545191,0.3551871,0.1884207,0.5054978,0.47376454,0.4848243,0.4815462,133,125
16,77,0.0014,-0.0003,100.0,0.4854377,0.396401,0.4944681,0.51245135,0.33303213,0.17516755,0.4729998,0.55345345,0.35860252,0.19293134,0.5066079,0.482235,0.47296163,0.48585507,132,125
16,78,0.001,-0.0004,100.0,0.4943478,0.40460488,0.4850964,0.50814646,0.3326109,0.1755047,0.4884972,0.554597,0.3609998,0.19688477,0.5125301,0.48750877,0.4715765,0.4908299,131,125
16,79,0.0023,0.0002,100.0,0.50813425,0.41956264,0.48144782,0.49971136,0.3327292,0.17522486,0.49460953,0.5511985,0.36091003,0.19839552,0.5224678,0.4885825,0.47962976,0.49448296,130,125
16,80,-0.0026,-0.0001,100.0,0.5237183,0.43098137,0.48342788,0.48986098,0.33305508,0.1749656,0.48974344,0.54642016,0.35803857,0.19701546,0.5321481,0.48807722,0.48866937,0.5004326,129,125
16,81,0.0011,-0.0004,100.0,0.53838235,0.4321571,0.4876738,0.48416454,0.33166406,0.17505966,0.47953516,0.5407175,0.3533044,0.19371459,0.5370987,0.48922434,0.490186,0.51303107,128,125
16,82,0.0003,-0.0,100.0,0.54859996,0.4222796,0.4920506,0.4879038,0.3266546,0.1745372,0.47005442,0.53412867,0.34798226,0.1900583,0.5360756,0.49245986,0.48284534,0.53040373,127,125
16,83,-0.0002,0.0004,100.0,0.54858184,0.4087464,0.4971361,0.50261706,0.3191076,0.17189749,0.46320757,0.5290305,0.34303585,0.18746156,0.5312508,0.49500647,0.4716956,0.5437412,126,125
16,84,-0.0013,-0.0004,100.0,0.5341625,0.40310827,0.50276893,0.5241717,0.3132668,0.16705425,0.45833528,0.5278392,0.339578,0.18676107,0.5253703,0.49398458,0.46144468,0.5426648,125,125
16,85,0.0007,0.0,100.0,0.50946885,0.4116067,0.5059309,0.5445275,0.3133133,0.16202605,0.45589712,0.5296706,0.33943868,0.18798466,0.5202058,0.4900104,0.45221424,0.5219267,124,124
16,86,-0.0032,-0.0001,100.0,0.4864077,0.430922,0.5039812,0.5563329,0.319905,0.15946718,0.4574784,0.5315143,0.34427243,0.19052014,0.51694596,0.48700264,0.4420943,0.48599193,123,123
16,87,0.0004,-0.0001,100.0,0.47555527,0.4523397,0.49864256,0.5564764,0.32960346,0.16055413,0.46312043,0.53123546,0.35356084,0.19360395,0.5155045,0.4881843,0.43188456,0.44797692,122,122
16,88,-0.0029,-0.0001,100.0,0.4791582,0.46715537,0.4954256,0.54667896,0.33778536,0.16412608,0.47068733,0.5280189,0.363824,0.19638701,0.51402324,0.4929164,0.42525807,0.42199472,121,121
16,89,0.001,0.0001,100.0,0.49241692,0.47012296,0.49948448,0.53243506,0.34244463,0.16771159,0.47793606,0.52127016,0.3707347,0.19765949,0.51193255,0.49737227,0.42508024,0.41499624,120,120
16,90,0.0003,0.0003,100.0,0.507307,0.46251377,0.5119061,0.52065796,0.3450121,0.16945066,0.48389322,0.51107776,0.37262413,0.19635451,0.5122733,0.49770218,0.43115458,0.42514187,119,119
16,91,-0.0005,-0.0,100.0,0.51535374,0.4520669,0.5287866,0.5157984,0.3475223,0.16925584,0.48835957,0.49943724,0.3716939,0.19272417,0.5179623,0.49339584,0.44054592,0.44582003,118,118
16,92,0.0029,-0.0004,100.0,0.5123295,0.44751382,0.54314053,0.5170078,0.34995273,0.16832225,0.49150366,0.48941186,0.37170807,0.18845172,0.5270016,0.48858353,0.44903657,0.46931547,117,117
16,93,-0.0007,0.0001,100.0,0.5024639,0.45261946,0.5489379,0.51966494,0.35111433,0.16754286,0.4941894,0.48268846,0.374726,0.18525727,0.5343644,0.48878816,0.45364517,0.48845968,116,116
16,94,0.0028,0.0005,100.0,0.49497423,0.4652045,0.5456246,0.51995593,0.35163078,0.16647224,0.49770072,0.4786365,0.37997928,0.1838012,0.5378526,0.49505138,0.45440772,0.49929446,115,115
16,95,0.0011,0.0,100.0,0.4953593,0.47979394,0.53910387,0.51731974,0.3544101,0.16419488,0.5025908,0.47534615,0.385326,0.18399976,0.53918463,0.5022939,0.45281687,0.5039131,114,114
16,96,0.0019,-0.0002,100.0,0.5019609,0.4900482,0.5363792,0.51256716,0.36147815,0.16107665,0.50798595,0.47102198,0.38937646,0.18559045,0.5391022,0.50403774,0.4499185,0.5079546,113,113
16,97,-0.001,0.0001,100.0,0.51020306,0.49074838,0.53897214,0.5052343,0.37127256,0.15889217,0.5117954,0.46529084,0.39233366,0.18799397,0.53487295,0.49735457,0.44745526,0.51316655,112,112
16,98,0.001,0.0001,100.0,0.5171824,0.4803892,0.54313016,0.49442732,0.37988827,0.15910408,0.51124316,0.4600909,0.39530635,0.19023027,0.52469456,0.4834577,0.4484365,0.51467955,111,111
16,99,-0.0002,0.0001,100.0,0.5224988,0.46184364,0.5455574,0.48179913,0.38451895,0.1616418,0.5040844,0.4586693,0.3989713,0.19146095,0.511954,0.46646404,0.4539578,0.5082567,110,110
16,100,-0.0015,0.0005,100.0,0.5270745,0.43936762,0.54650956,0.47164285,0.3849661,0.16543588,0.49099943,0.46290526,0.40224433,0.19142283,0.5024906,0.45243463,0.46066505,0.49770796,109,109
16,101,-0.0002,-0.0004,100.0,0.53141266,0.41581166,0.548148,0.46726987,0.38225293,0.16956024,0.47755492,0.47218418,0.40237063,0.19031906,0.49929532,0.4466404,0.46329954,0.49051237,108,108
16,102,-0.0007,0.0001,100.0,0.53429353,0.3937912,0.5522133,0.46868393,0.3770399,0.17362326,0.47242337,0.48534384,0.3977877,0.1886553,0.50173813,0.44958112,0.45981038,0.4877262,107,107
16,103,-0.0021,0.0002,100.0,0.53387547,0.37777755,0.55868167,0.47402585,0.36999467,0.1772774,0.4809317,0.5024064,0.3912427,0.1871853,0.5077316,0.45661,0.45416716,0.48326412,106,106
16,104,0.0029,0.0005,100.0,0.5297393,0.37187797,0.56477344,0.48089612,0.36293313,0.17965776,0.4990666,0.5233157,0.3884531,0.18653321,0.51466846,0.46195745,0.4541972,0.47248715,105,105
16,105,-0.0029,-0.0004,100.0,0.5228938,0.3749437,0.56601167,0.48554784,0.35861975,0.17973797,0.51564986,0.54554486,0.3926677,0.18654966,0.5200888,0.46237203,0.46497944,0.45777875,104,104
16,106,-0.001,-0.0004,100.0,0.5141046,0.38005713,0.5599913,0.48345655,0.35903046,0.17751344,0.521908,0.5635743,0.40133554,0.18622866,0.5234612,0.4581237,0.48295727,0.4461385,103,103
16,107,0.0005,-0.0002,100.0,0.5035085,0.38135225,0.54871243,0.47286147,0.36355615,0.1744606,0.5183727,0.5711745,0.40816954,0.18469837,0.5268699,0.4528228,0.4977943,0.44331583,102,102
16,108,0.0018,0.0003,100.0,0.49288568,0.38075003,0.5365002,0.4573869,0.36896273,0.17236023,0.5127952,0.5663663,0.40761775,0.18233669,0.53268564,0.45170984,0.50167257,0.4491291,101,101
16,109,-0.0021,0.0002,100.0,0.487706,0.38510612,0.52621454,0.44434893,0.37160724,0.17174028,0.5129613,0.5548688,0.3981965,0.1805767,0.5402264,0.45788923,0.49618003,0.45735115,100,100
16,110,0.0001,0.0003,100.0,0.49454275,0.3964554,0.5182638,0.4399392,0.37001252,0.17157298,0.5209384,0.5460542,0.3834323,0.18054245,0.54502577,0.4696975,0.48897317,0.4616358,99,99
16,111,0.0028,-0.0001,100.0,0.51447874,0.40811053,0.51254654,0.44513428,0.3655907,0.17030714,0.53176785,0.54387474,0.3696619,0.18213429,0.542051,0.48237774,0.48476332,0.4621267,98,98
16,112,0.0014,-0.0002,100.0,0.539994,0.41163805,0.5094933,0.45545343,0.36144018,0.16736059,0.5373328,0.5428481,0.3618132,0.18442209,0.5299704,0.49213263,0.48179522,0.46438983,97,97
16,113,-0.0023,0.0003,100.0,0.56055534,0.40598133,0.50912964,0.46443754,0.36041138,0.16394189,0.5330146,0.5334435,0.36086184,0.18658659,0.5118737,0.4982119,0.47611508,0.4717814,96,96
16,114,0.0029,-0.0003,100.0,0.57076234,0.39896315,0.5109422,0.46769556,0.3632072,0.1621559,0.5209433,0.51104915,0.3647888,0.18831013,0.49256444,0.5016695,0.46604374,0.48165223,95,95
16,115,0.0011,-0.0,100.0,0.5710541,0.4007109,0.5149638,0.46457615,0.36770418,0.16285968,0.50673646,0.48050886,0.37088656,0.18943901,0.47711936,0.5030153,0.45282835,0.48967052,94,94
16,116,-0.0052,-0.0003,100.0,0.5628681,0.41546217,0.5211849,0.45704186,0.3706078,0.16464478,0.49449486,0.45283127,0.3772012,0.18962678,0.47156784,0.50157475,0.44032127,0.49420136,93,93
16,117,-0.0016,0.0001,100.0,0.54825145,0.4388013,0.5277878,0.44720915,0.3702565,0.16539572,0.4858855,0.43677402,0.3831156,0.18866296,0.48103297,0.49732062,0.43424368,0.49420923,92,92
16,118,-0.002,0.0004,100.0,0.534248,0.46230572,0.5324047,0.43589374,0.3679742,0.16442066,0.4825008,0.43254095,0.38912457,0.18701293,0.50441,0.4921015,0.43849036,0.48673972,91,91
16,119,-0.0017,0.0004,100.0,0.5314998,0.47978958,0.5357465,0.42374885,0.36670953,0.16252823,0.4866345,0.4340659,0.39529422,0.18558717,0.5323154,0.48730975,0.45121405,0.4709923,90,90
16,120,0.0011,-0.0002,100.0,0.54489994,0.488895,0.54131836,0.41346422,0.36781543,0.16081987,0.49857834,0.4373259,0.3997839,0.18506241,0.55303204,0.48147494,0.4660364,0.45317715,89,89
16,121,-0.0011,0.0001,100.0,0.568163,0.4890232,0.550674,0.40962154,0.3689212,0.1603695,0.513726,0.44421145,0.40021983,0.18566924,0.56113666,0.47318122,0.47663632,0.44282496,88,88
16,122,-0.0001,-0.0003,100.0,0.58952284,0.48065493,0.5612427,0.416233,0.36599156,0.16222124,0.5241604,0.45724174,0.39707017,0.18708606,0.5602083,0.4652083,0.47877675,0.44452655,87,87
16,123,-0.0039,-0.0003,100.0,0.60098755,0.46673247,0.5691232,0.43451288,0.35795605,0.16627781,0.52451754,0.4726078,0.39404285,0.18818633,0.55774117,0.4619378,0.47025752,0.45653868,86,86
16,124,0.0021,0.0001,100.0,0.6018885,0.45238638,0.5721075,0.46142355,0.34842998,0.17056605,0.5161512,0.4808714,0.394011,0.18765455,0.55785745,0.46399108,0.45265377,0.47586992,85,85
16,125,-0.0012,-0.0002,100.0,0.5969681,0.4424466,0.5704332,0.48912984,0.3426338,0.17278092,0.5055471,0.4751083,0.39583838,0.18542452,0.5586984,0.46932065,0.43294957,0.49904805,84,84
16,126,0.0014,-0.0005,100.0,0.592527,0.44031706,0.56678915,0.5074611,0.3435749,0.17237744,0.49910945,0.45774505,0.39647877,0.1830473,0.55625474,0.47776482,0.42013752,0.51797044,83,83
16,127,0.0013,-0.0002,100.0,0.5912693,0.4479727,0.5652136,0.50927067,0.35127375,0.17036733,0.49870312,0.43893313,0.39505798,0.18229866,0.5495115,0.48996446,0.41818127,0.5216028,82,82
16,128,-0.0016,-0.0004,100.0,0.58925474,0.46433455,0.5682978,0.49476188,0.3639338,0.16766022,0.5013853,0.42834494,0.39350232,0.1836946,0.54098964,0.5028871,0.42233828,0.50509715,81,81
16,129,0.0007,0.0004,100.0,0.5802398,0.48414168,0.57530767,0.47120324,0.37865487,0.16469482,0.50360584,0.42831317,0.3935451,0.1863563,0.53333616,0.5110664,0.42265862,0.47511154,80,80
16,130,0.0019,-0.0001,100.0,0.563677,0.5010541,0.5832849,0.44826603,0.39211768,0.162316,0.5049664,0.43391445,0.39436588,0.18889593,0.5273285,0.5127281,0.41198072,0.44517028,79,79
16,131,0.0074,0.0004,100.0,0.5457106,0.51159203,0.5889907,0.43261847,0.40245786,0.16176695,0.5072428,0.43867832,0.39383864,0.19040558,0.5231843,0.5114915,0.39191568,0.42698145,78,78
16,132,-0.0028,0.0004,100.0,0.53206235,0.5149502,0.58968633,0.42563722,0.41013056,0.16355301,0.5113525,0.43980867,0.39183593,0.19093643,0.5219256,0.51180726,0.3715388,0.42472544,77,77
16,133,0.0026,-0.0004,100.0,0.5236313,0.5112685,0.5841779,0.42487088,0.41557023,0.16682956,0.5171656,0.43830103,0.39122915,0.19110559,0.5241077,0.5155132,0.35953325,0.43381897,76,76
16,134,-0.0008,0.0004,100.0,0.51995784,0.50290936,0.5743583,0.4267543,0.4171115,0.16998404,0.52558714,0.43544197,0.3950211,0.19114389,0.5279039,0.522445,0.35722527,0.44353515,75,75
16,135,0.0026,-0.0004,100.0,0.522958,0.49561822,0.56414527,0.42887157,0.41321388,0.17169985,0.53847444,0.4308128,0.403237,0.19058539,0.5302066,0.53089476,0.3595208,0.44372296,74,74
16,136,-0.0024,0.0004,100.0,0.5347685,0.4950915,0.55575097,0.4312371,0.40598723,0.17176521,0.5552599,0.4236951,0.41333497,0.1891778,0.52990943,0.5367141,0.36204275,0.43264726,73,73
16,137,0.003,-0.0,100.0,0.5537291,0.5029795,0.5483294,0.43512702,0.40032414,0.17111859,0.5709728,0.4153795,0.4228407,0.1877721,0.52908015,0.53534913,0.36630604,0.41872108,72,72
16,138,0.0018,-0.0001,100.0,0.573917,0.5179531,0.5411442,0.4398767,0.3994331,0.17088172,0.5797753,0.40954491,0.43065742,0.18775596,0.53069335,0.52683413,0.3772334,0.41300598,71,71
16,139,-0.0017,0.0003,100.0,0.58798385,0.5386463,0.5365159,0.44207862,0.40247855,0.17125316,0.5804005,0.41028908,0.43651015,0.1897209,0.5358112,0.5168129,0.39618072,0.41991735,70,70
16,140,-0.0036,-0.0005,100.0,0.5911251,0.5628818,0.53855205,0.4393573,0.40617785,0.17151444,0.5765303,0.41933843,0.44023675,0.19292639,0.5429782,0.5104626,0.41793498,0.43551922,69,69
16,141,0.001,0.0003,100.0,0.58432066,0.5849686,0.5490913,0.43378946,0.4073998,0.17087276,0.5719276,0.43455732,0.44171855,0.1957899,0.5499432,0.5071883,0.43474397,0.4524756,68,68
16,142,-0.001,-0.0001,100.0,0.5739579,0.5967341,0.5651365,0.43004468,0.40483388,0.16898073,0.56721896,0.45055652,0.4411215,0.19675787,0.55620825,0.5039644,0.44177943,0.4647883,67,67
16,143,0.0033,0.0001,100.0,0.5673987,0.59262115,0.5806563,0.43065542,0.3999771,0.16604203,0.5619853,0.46109122,0.439201,0.19523399,0.5641843,0.50189734,0.43893644,0.46982294,66,66
16,144,-0.0018,-0.0002,100.0,0.5680235,0.57422835,0.5909745,0.43436694,0.396347,0.16294898,0.5580118,0.4623982,0.43738022,0.19204077,0.5770769,0.50572485,0.42965055,0.46887702,65,65
16,145,0.0006,-0.0001,100.0,0.5734962,0.5501404,0.5950108,0.4384229,0.396417,0.16110705,0.5586135,0.45560896,0.43691656,0.18877871,0.594562,0.51707655,0.41882336,0.46575737,64,64
16,146,-0.0057,-0.0001,100.0,0.5787015,0.5310919,0.59386927,0.44081983,0.39960495,0.1615279,0.5650792,0.44588593,0.43753782,0.18648669,0.6107064,0.53079414,0.41030192,0.4631177,63,63
16,147,0.0022,-0.0002,100.0,0.58094084,0.5232647,0.5891431,0.4406703,0.40406933,0.16396493,0.57506603,0.4385463,0.43724096,0.18497872,0.6177262,0.5389328,0.40470427,0.45957848,62,62
16,148,-0.0038,-0.0004,100.0,0.58114004,0.52434087,0.5829706,0.43802983,0.40923524,0.16715719,0.58439696,0.43626976,0.43399853,0.1836098,0.61287224,0.5384911,0.39996585,0.4512574,61,61
16,149,-0.0012,-0.0001,100.0,0.5793858,0.52590996,0.5775491,0.43401605,0.41485476,0.16988234,0.58973247,0.43958208,0.42780122,0.18245493,0.6007617,0.534401,0.39517415,0.4371632,60,60
16,150,0.0031,0.0003,100.0,0.57262766,0.52036726,0.57323784,0.43085757,0.4187762,0.17161521,0.5899422,0.44718635,0.42124763,0.18242204,0.5884487,0.5337588,0.3929839,0.4225077,59,59
16,151,0.0009,-0.0001,100.0,0.55991733,0.50575376,0.56877106,0.4314069,0.41816992,0.17233425,0.5861852,0.4543091,0.41791466,0.18421808,0.58002126,0.5382321,0.39630663,0.4149246,58,58
16,152,-0.0021,-0.0001,100.0,0.54715633,0.48533008,0.56408495,0.43725413,0.4133824,0.17200144,0.5813241,0.45371023,0.41915417,0.18742332,0.57642466,0.5437254,0.40359524,0.41689262,57,57
16,153,0.002,-0.0004,100.0,0.54290694,0.46448258,0.56073934,0.4463926,0.40898645,0.17046726,0.5786362,0.44193313,0.42213964,0.190636,0.57798445,0.54584205,0.41006678,0.4234407,56,56
16,154,0.0001,-0.0004,100.0,0.55027914,0.4486241,0.5587746,0.45382857,0.40993866,0.16796751,0.580039,0.42368236,0.42208862,0.19246186,0.58559537,0.543605,0.41288823,0.4277391,55,55
16,155,0.0032,-0.0001,100.0,0.5646016,0.44295093,0.5556009,0.4556869,0.4166789,0.16550323,0.58515,0.4074792,0.4169592,0.19229022,0.5999194,0.5393508,0.41216078,0.42720652,54,54
16,156,0.0037,-0.0002,100.0,0.5779392,0.45125717,0.54976773,0.45231944,0.42432833,0.16432571,0.5920866,0.39781797,0.409541,0.19015624,0.6188401,0.53701204,0.40713784,0.42338997,53,53
16,157,0.0019,0.0005,100.0,0.5846857,0.4722099,0.5446485,0.44723538,0.42711708,0.16495359,0.5990066,0.39299092,0.40528783,0.18622477,0.63585347,0.54011583,0.3951883,0.4175721,52,52
16,158,-0.0011,-0.0001,100.0,0.5834915,0.49719808,0.5465852,0.44353008,0.42347154,0.16683227,0.60447836,0.38854277,0.40845972,0.18095064,0.6433114,0.5500155,0.37602085,0.40860155,51,51
16,159,-0.0005,-0.0003,100.0,0.5753787,0.5145572,0.5587272,0.44101718,0.41660213,0.16886169,0.6068215,0.38113943,0.41918728,0.17566398,0.638283,0.5646698,0.35528946,0.39502922,50,50
16,160,0.0007,0.0005,100.0,0.56167465,0.51715046,0.576915,0.4359932,0.4109237,0.17016983,0.60438097,0.3704072,0.43313769,0.17227606,0.62404656,0.5783974,0.3424972,0.3776426,49,49
